name,tier,grouping,disambiguation,category,baseItem,baseInfluences,dimensions,retired,owned,altOwned,relic,updated,poedbUrl,poewikilink,foundBy,foundDateUTC,score,doubleCorrupted,enchanted,quality,grading,location,doubleInfluenced,sixLinked,whiteSocketCount
"Night's Hold",4,T4,,Amulet,"Black Maw Talisman",,1x1,,0,,,,https://poedb.tw/us/Nights_Hold,https://www.poewiki.net/wiki/Night%27s_Hold,,,,,,,,N/A,,,
Nightgrip,,League,,Gloves,"Runic Gages",,2x2,,0,,,,https://poedb.tw/us/Nightgrip,https://www.poewiki.net/wiki/Nightgrip,,,,,,,,N/A,,,
Nimis,,Uber,,Ring,"Topaz Ring",,1x1,,0,,,,https://poedb.tw/us/Nimis,https://www.poewiki.net/wiki/Nimis,,,,,,,,N/A,,,
"Nomic's Storm",5,T5,,Boots,"Strapped Boots",,2x2,,0,,,,https://poedb.tw/us/Nomics_Storm,https://www.poewiki.net/wiki/Nomic%27s_Storm,,,,,,,,N/A,,,
"Null and Void",4,T4,,Gloves,"Legion Gloves",,2x2,,0,,,,https://poedb.tw/us/Null_and_Void,https://www.poewiki.net/wiki/Null_and_Void,,,,,,,,N/A,,,
"Null's Inclination",3,T3,,Bow,"Ranger Bow",,2x4,,0,,,,https://poedb.tw/us/Nulls_Inclination,https://www.poewiki.net/wiki/Null%27s_Inclination,,,,,,,,N/A,,,
"Nuro's Harp",5,T5,,Bow,"Harbinger Bow",,2x4,,0,,,,https://poedb.tw/us/Nuros_Harp,https://www.poewiki.net/wiki/Nuro%27s_Harp,,,,,,,,N/A,,,
"Nycta's Lantern",3,T3,,Mace,"Crystal Sceptre",,2x3,,0,,,,https://poedb.tw/us/Nyctas_Lantern,https://www.poewiki.net/wiki/Nycta%27s_Lantern,,,,,,,,N/A,,,
"Oba's Cursed Trove",5,T5,,Map,"Underground Sea Map",,1x1,,0,,,,https://poedb.tw/us/Obas_Cursed_Trove,https://www.poewiki.net/wiki/Oba%27s_Cursed_Trove,,,,,,,,N/A,,,
Obliteration,5,T5,,Wand,"Imbued Wand",,1x3,,0,,,,https://poedb.tw/us/Obliteration,https://www.poewiki.net/wiki/Obliteration,,,,,,,,N/A,,,
Obscurantis,4,T4,,Helmet,"Lion Pelt",,2x2,,0,,,,https://poedb.tw/us/Obscurantis,https://www.poewiki.net/wiki/Obscurantis,,,,,,,,N/A,,,
"Offering to the Serpent",,League,,Gloves,"Legion Gloves",synthesised,2x2,,0,,,,https://poedb.tw/us/Offering_to_the_Serpent,https://www.poewiki.net/wiki/Offering_to_the_Serpent,,,,,,,,N/A,,,
"Olesya's Delight",,Pinnacle,,Belt,"Cloth Belt",,2x1,,0,,,,https://poedb.tw/us/Olesyas_Delight,https://www.poewiki.net/wiki/Olesya%27s_Delight,,,,,,,,N/A,,,
"Olmec's Sanctum",5,T5,,Map,"Bone Crypt Map",,1x1,,0,,,,https://poedb.tw/us/Olmecs_Sanctum,https://www.poewiki.net/wiki/Olmec%27s_Sanctum,,,,,,,,N/A,,,
"Olroth's Charge",,League,,Boots,"Runic Sollerets",,2x2,,0,,,,https://poedb.tw/us/Olroths_Charge,https://www.poewiki.net/wiki/Olroth%27s_Charge,,,,,,,,N/A,,,
"Olroth's Resolve",,League,,Flask,"Iron Flask",,1x2,,0,,,,https://poedb.tw/us/Olroths_Resolve,https://www.poewiki.net/wiki/Olroth%27s_Resolve,,,,,,,,N/A,,,
Omeyocan,,League,,Boots,"Carnal Boots",,2x2,,0,,,,https://poedb.tw/us/Omeyocan,https://www.poewiki.net/wiki/Omeyocan,,,,,,,,N/A,,,
"Ondar's Clasp",5,T5,,Gloves,"Wrapped Mitts",,2x2,,0,,,,https://poedb.tw/us/Ondars_Clasp,https://www.poewiki.net/wiki/Ondar%27s_Clasp,,,,,,,,N/A,,,
"One With Nothing",,League,,Jewel,"Small Cluster Jewel",,1x1,,0,,,,https://poedb.tw/us/One_With_Nothing,https://www.poewiki.net/wiki/One_With_Nothing,,,,,,,,N/A,,,
Oni-Goroshi,,Limited,,Sword,"Charan's Sword",,2x3,,0,,,,https://poedb.tw/us/Oni-Goroshi,https://www.poewiki.net/wiki/Oni-Goroshi,,,,,,,,N/A,,,
"Orbala's Stand",5,T5,,Boots,"Eelskin Boots",,2x2,,0,,,,https://poedb.tw/us/Orbalas_Stand,https://www.poewiki.net/wiki/Orbala%27s_Stand,,,,,,,,N/A,,,
"Oriath's End",,Uber,,Flask,"Bismuth Flask",,1x2,,0,,,,https://poedb.tw/us/Oriaths_End,https://www.poewiki.net/wiki/Oriath%27s_End,,,,,,,,N/A,,,
"Original Sin",,League,,Ring,"Amethyst Ring",,1x1,,0,,,,https://poedb.tw/us/Original_Sin,https://www.poewiki.net/wiki/Original_Sin,,,,,,,,N/A,,,
"Ornament of the East",5,T5,,Claw,"Gut Ripper",,2x2,,0,,,,https://poedb.tw/us/Ornament_of_the_East,https://www.poewiki.net/wiki/Ornament_of_the_East,,,,,,,,N/A,,,
"Oro's Sacrifice",5,T5,,Sword,"Infernal Sword",,2x4,,0,,,,https://poedb.tw/us/Oros_Sacrifice,https://www.poewiki.net/wiki/Oro%27s_Sacrifice,,,,,,,,N/A,,,
Oskarm,4,T4,,Gloves,"Nubuck Gloves",,2x2,,0,,,,https://poedb.tw/us/Oskarm,https://www.poewiki.net/wiki/Oskarm,,,,,,,,N/A,,,
Pacifism,,Vaal_Orb,,Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Pacifism,https://www.poewiki.net/wiki/Pacifism,,,,,,,,N/A,,,
Painseeker,5,T5,,Gloves,"Shagreen Gloves",,2x2,,0,,,,https://poedb.tw/us/Painseeker,https://www.poewiki.net/wiki/Painseeker,,,,,,,,N/A,,,
Paradoxica,,League,,Sword,"Vaal Rapier",veiled,1x4,,0,,,,https://poedb.tw/us/Paradoxica,https://www.poewiki.net/wiki/Paradoxica,,,,,,,,N/A,,,
"Perandus Blazon",5,T5,,Belt,"Cloth Belt",,2x1,,0,,,,https://poedb.tw/us/Perandus_Blazon,https://www.poewiki.net/wiki/Perandus_Blazon,,,,,,,,N/A,,,
"Perandus Signet",3,T3,,Ring,"Paua Ring",,1x1,,0,,,,https://poedb.tw/us/Perandus_Signet,https://www.poewiki.net/wiki/Perandus_Signet,,,,,,,,N/A,,,
Perepiteia,,League,,Shield,"Ezomyte Spiked Shield",synthesised,2x2,,0,,,,https://poedb.tw/us/Perepiteia,https://www.poewiki.net/wiki/Perepiteia,,,,,,,,N/A,,,
Perfidy,3,T3,,"Body Armour","Glorious Plate",,2x3,,0,,,,https://poedb.tw/us/Perfidy,https://www.poewiki.net/wiki/Perfidy,,,,,,,,N/A,,,
"Perquil's Toe",4,T4,,Amulet,"Gold Amulet",,1x1,,0,,,,https://poedb.tw/us/Perquils_Toe,https://www.poewiki.net/wiki/Perquil%27s_Toe,,,,,,,,N/A,,,
Perseverance,4,T4,,Belt,"Vanguard Belt",,2x1,,0,,,,https://poedb.tw/us/Perseverance,https://www.poewiki.net/wiki/Perseverance,,,,,,,,N/A,,,
"Pillar of the Caged God",5,T5,,Staff,"Iron Staff",,2x4,,0,,,,https://poedb.tw/us/Pillar_of_the_Caged_God,https://www.poewiki.net/wiki/Pillar_of_the_Caged_God,,,,,,,,N/A,,,
"Pillars of Arun",5,T5,,Map,"Dunes Map",,1x1,,0,,,,https://poedb.tw/us/Pillars_of_Arun,https://www.poewiki.net/wiki/Pillars_of_Arun,,,,,,,,N/A,,,
"Piscator's Vigil",4,T4,,Wand,"Imbued Wand",,1x3,,0,,,,https://poedb.tw/us/Piscators_Vigil,https://www.poewiki.net/wiki/Piscator%27s_Vigil,,,,,,,,N/A,,,
"Pledge of Hands",,Boss,,Staff,"Judgement Staff",,2x4,,0,,,,https://poedb.tw/us/Pledge_of_Hands,https://www.poewiki.net/wiki/Pledge_of_Hands,,,,,,,,N/A,,,
"Plume of Pursuit",,League,,Helmet,"Bone Circlet",,2x2,,0,,,,https://poedb.tw/us/Plume_of_Pursuit,https://www.poewiki.net/wiki/Plume_of_Pursuit,,,,,,,,N/A,,,
"Polaric Devastation",,Boss,,Ring,"Opal Ring",,1x1,,0,,,,https://poedb.tw/us/Polaric_Devastation,https://www.poewiki.net/wiki/Polaric_Devastation,,,,,,,,N/A,,,
"Poorjoy's Asylum",4,T4,,Map,"Temple Map",,1x1,,0,,,,https://poedb.tw/us/Poorjoys_Asylum,https://www.poewiki.net/wiki/Poorjoy%27s_Asylum,,,,,,,,N/A,,,
Powerlessness,,Vaal_Orb,,Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Powerlessness,https://www.poewiki.net/wiki/Powerlessness,,,,,,,,N/A,,,
Praxis,5,T5,,Ring,"Paua Ring",,1x1,,0,,,,https://poedb.tw/us/Praxis,https://www.poewiki.net/wiki/Praxis,,,,,,,,N/A,,,
"Precursor's Emblem",,League,Red/Blue,Ring,"Two-Stone Ring",,1x1,,0,,,,https://poedb.tw/us/Precursors_Emblem,https://www.poewiki.net/wiki/Precursor%27s_Emblem,,,,,,,,N/A,,,
"Precursor's Emblem",,League,Green/Blue,Ring,"Two-Stone Ring",,1x1,,0,,,,https://poedb.tw/us/Precursors_Emblem,https://www.poewiki.net/wiki/Precursor%27s_Emblem,,,,,,,,N/A,,,
"Precursor's Emblem",,League,Red/Green,Ring,"Two-Stone Ring",,1x1,,0,,,,https://poedb.tw/us/Precursors_Emblem,https://www.poewiki.net/wiki/Precursor%27s_Emblem,,,,,,,,N/A,,,
"Precursor's Emblem",,League,Blue,Ring,"Topaz Ring",,1x1,,0,,,,https://poedb.tw/us/Precursors_Emblem,https://www.poewiki.net/wiki/Precursor%27s_Emblem,,,,,,,,N/A,,,
"Precursor's Emblem",,League,Green,Ring,"Sapphire Ring",,1x1,,0,,,,https://poedb.tw/us/Precursors_Emblem,https://www.poewiki.net/wiki/Precursor%27s_Emblem,,,,,,,,N/A,,,
"Precursor's Emblem",,League,Red,Ring,"Ruby Ring",,1x1,,0,,,,https://poedb.tw/us/Precursors_Emblem,https://www.poewiki.net/wiki/Precursor%27s_Emblem,,,,,,,,N/A,,,
"Precursor's Emblem",,League,Red/Green/Blue,Ring,"Prismatic Ring",,1x1,,0,,,,https://poedb.tw/us/Precursors_Emblem,https://www.poewiki.net/wiki/Precursor%27s_Emblem,,,,,,,,N/A,,,
"Presence of Chayula",,League,,Amulet,"Onyx Amulet",,1x1,,0,,,,https://poedb.tw/us/Presence_of_Chayula,https://www.poewiki.net/wiki/Presence_of_Chayula,,,,,,,,N/A,,,
"Primordial Eminence",3,League,,Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Primordial_Eminence,https://www.poewiki.net/wiki/Primordial_Eminence,,,,,,,,N/A,,,
"Primordial Harmony",4,League,,Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Primordial_Harmony,https://www.poewiki.net/wiki/Primordial_Harmony,,,,,,,,N/A,,,
"Primordial Might",2,League,,Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Primordial_Might,https://www.poewiki.net/wiki/Primordial_Might,,,,,,,,N/A,,,
"Prism Guardian",2,T2,,Shield,"Archon Kite Shield",,2x3,,0,,,,https://poedb.tw/us/Prism_Guardian,https://www.poewiki.net/wiki/Prism_Guardian,,,,,,,,N/A,,,
"Prismatic Eclipse",5,T5,,Sword,"Twilight Blade",,2x3,,0,,,,https://poedb.tw/us/Prismatic_Eclipse,https://www.poewiki.net/wiki/Prismatic_Eclipse,,,,,,,,N/A,,,
Prismweave,5,T5,,Belt,"Rustic Sash",,2x1,,0,,,,https://poedb.tw/us/Prismweave,https://www.poewiki.net/wiki/Prismweave,,,,,,,,N/A,,,
"Profane Proxy",3,T3,,Ring,"Unset Ring",,1x1,,0,,,,https://poedb.tw/us/Profane_Proxy,https://www.poewiki.net/wiki/Profane_Proxy,,,,,,,,N/A,,,
Progenesis,,Uber,,Flask,"Amethyst Flask",,1x2,,0,,,,https://poedb.tw/us/Progenesis,https://www.poewiki.net/wiki/Progenesis,,,,,,,,N/A,,,
"Pure Talent",2,T2,,Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Pure_Talent,https://www.poewiki.net/wiki/Pure_Talent,,,,,,,,N/A,,,
"Putembo's Meadow",,League,,Ring,"Topaz Ring",,1x1,,0,,,,https://poedb.tw/us/Putembos_Meadow,https://www.poewiki.net/wiki/Putembo%27s_Meadow,,,,,,,,N/A,,,
"Putembo's Mountain",,League,,Ring,"Topaz Ring",,1x1,,0,,,,https://poedb.tw/us/Putembos_Mountain,https://www.poewiki.net/wiki/Putembo%27s_Mountain,,,,,,,,N/A,,,
"Putembo's Valley",,League,,Ring,"Topaz Ring",,1x1,,0,,,,https://poedb.tw/us/Putembos_Valley,https://www.poewiki.net/wiki/Putembo%27s_Valley,,,,,,,,N/A,,,
Pyre,3,T3,,Ring,"Sapphire Ring",,1x1,,0,,,,https://poedb.tw/us/Pyre,https://www.poewiki.net/wiki/Pyre,,,,,,,,N/A,,,
"Pyroshock Clasp",4,T4,,Belt,"Leather Belt",,2x1,,0,,,,https://poedb.tw/us/Pyroshock_Clasp,https://www.poewiki.net/wiki/Pyroshock_Clasp,,,,,,,,N/A,,,
"Qotra's Regulator",,League,,Shield,"Sovereign Spiked Shield",,2x2,,0,,,,https://poedb.tw/us/Qotras_Regulator,https://www.poewiki.net/wiki/Qotra%27s_Regulator,,,,,,,,N/A,,,
Quecholli,5,T5,,Mace,"Jagged Maul",,2x4,,0,,,,https://poedb.tw/us/Quecholli,https://www.poewiki.net/wiki/Quecholli,,,,,,,,N/A,,,
"Queen of the Forest",3,T3,,"Body Armour","Destiny Leather",,2x3,,0,,,,https://poedb.tw/us/Queen_of_the_Forest,https://www.poewiki.net/wiki/Queen_of_the_Forest,,,,,,,,N/A,,,
"Queen's Decree",5,T5,,Sword,"Ornate Sword",,2x4,,0,,,,https://poedb.tw/us/Queens_Decree,https://www.poewiki.net/wiki/Queen%27s_Decree,,,,,,,,N/A,,,
"Quickening Covenant",3,Vaal_Orb,,Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Quickening_Covenant,https://www.poewiki.net/wiki/Quickening_Covenant,,,,,,,,N/A,,,
"Quill Rain",4,T4,,Bow,"Short Bow",,2x3,,0,,,,https://poedb.tw/us/Quill_Rain,https://www.poewiki.net/wiki/Quill_Rain,,,,,,,,N/A,,,
"Rain of Splinters",4,Vaal_Orb,,Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Rain_of_Splinters,https://www.poewiki.net/wiki/Rain_of_Splinters,,,,,,,,N/A,,,
Rainbowstride,3,T3,,Boots,"Conjurer Boots",,2x2,,0,,,,https://poedb.tw/us/Rainbowstride,https://www.poewiki.net/wiki/Rainbowstride,,,,,,,,N/A,,,
"Rakiata's Dance",0,T0,,Sword,"Engraved Greatsword",,2x4,,0,,,,https://poedb.tw/us/Rakiatas_Dance,https://www.poewiki.net/wiki/Rakiata%27s_Dance,,,,,,,,N/A,,,
"Ralakesh's Impatience",1,T1,,Boots,"Riveted Boots",,2x2,,0,,,,https://poedb.tw/us/Ralakeshs_Impatience,https://www.poewiki.net/wiki/Ralakesh%27s_Impatience,,,,,,,,N/A,,,
"Rashkaldor's Patience",3,T3,,Amulet,"Jade Amulet",,1x1,,0,,,,https://poedb.tw/us/Rashkaldors_Patience,https://www.poewiki.net/wiki/Rashkaldor%27s_Patience,,,,,,,,N/A,,,
"Rat's Nest",5,T5,,Helmet,"Ursine Pelt",,2x2,,0,,,,https://poedb.tw/us/Rats_Nest,https://www.poewiki.net/wiki/Rat%27s_Nest,,,,,,,,N/A,,,
"Rathpith Globe",2,T2,,Shield,"Titanium Spirit Shield",,2x2,,0,,,,https://poedb.tw/us/Rathpith_Globe,https://www.poewiki.net/wiki/Rathpith_Globe,,,,,,,,N/A,,,
"Rational Doctrine",,Uber,,Jewel,"Cobalt Jewel",synthesised,1x1,,0,,,,https://poedb.tw/us/Rational_Doctrine,https://www.poewiki.net/wiki/Rational_Doctrine,,,,,,,,N/A,,,
"Razor of the Seventh Sun",3,T3,,Sword,"Midnight Blade",,2x3,,0,,,,https://poedb.tw/us/Razor_of_the_Seventh_Sun,https://www.poewiki.net/wiki/Razor_of_the_Seventh_Sun,,,,,,,,N/A,,,
"Reach of the Council",3,T3,,Bow,"Spine Bow",,2x4,,0,,,,https://poedb.tw/us/Reach_of_the_Council,https://www.poewiki.net/wiki/Reach_of_the_Council,,,,,,,,N/A,,,
Realmshaper,5,T5,,Staff,"Iron Staff",,2x4,,0,,,,https://poedb.tw/us/Realmshaper,https://www.poewiki.net/wiki/Realmshaper,,,,,,,,N/A,,,
"Reaper's Pursuit",5,T5,,Axe,"Shadow Axe",,2x4,,0,,,,https://poedb.tw/us/Reapers_Pursuit,https://www.poewiki.net/wiki/Reaper%27s_Pursuit,,,,,,,,N/A,,,
Rearguard,4,T4,,Quiver,"Blunt Arrow Quiver",,2x3,,0,,,,https://poedb.tw/us/Rearguard,https://www.poewiki.net/wiki/Rearguard,,,,,,,,N/A,,,
"Rebuke of the Vaal",3,T3,,Sword,"Vaal Blade",,2x3,,0,,,,https://poedb.tw/us/Rebuke_of_the_Vaal,https://www.poewiki.net/wiki/Rebuke_of_the_Vaal,,,,,,,,N/A,,,
"Reckless Defence",4,Vaal_Orb,,Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Reckless_Defence,https://www.poewiki.net/wiki/Reckless_Defence,,,,,,,,N/A,,,
Redbeak,5,T5,,Sword,"Rusted Sword",,1x3,,0,,,,https://poedb.tw/us/Redbeak,https://www.poewiki.net/wiki/Redbeak,,,,,,,,N/A,,,
"Redblade Band",,League,,Ring,"Unset Ring",,1x1,,0,,,,https://poedb.tw/us/Redblade_Band,https://www.poewiki.net/wiki/Redblade_Band,,,,,,,,N/A,,,
"Redblade Banner",,League,,Shield,"Painted Tower Shield",,2x4,,0,,,,https://poedb.tw/us/Redblade_Banner,https://www.poewiki.net/wiki/Redblade_Banner,,,,,,,,N/A,,,
"Redblade Tramplers",,League,,Boots,"Ancient Greaves",,2x2,,0,,,,https://poedb.tw/us/Redblade_Tramplers,https://www.poewiki.net/wiki/Redblade_Tramplers,,,,,,,,N/A,,,
Reefbane,0,T0,,"Fishing Rod","Fishing Rod",,1x4,,0,,,,https://poedb.tw/us/Reefbane,https://www.poewiki.net/wiki/Reefbane,,,,,,,,N/A,,,
"Relentless Fury",5,T5,,Axe,"Decorative Axe",,2x3,,0,,,,https://poedb.tw/us/Relentless_Fury,https://www.poewiki.net/wiki/Relentless_Fury,,,,,,,,N/A,,,
"Relic of the Pact",,League,,Wand,"Sage Wand",,1x3,,0,,,,https://poedb.tw/us/Relic_of_the_Pact,https://www.poewiki.net/wiki/Relic_of_the_Pact,,,,,,,,N/A,,,
Repentance,3,T3,,Gloves,"Crusader Gloves",,2x2,,0,,,,https://poedb.tw/us/Repentance,https://www.poewiki.net/wiki/Repentance,,,,,,,,N/A,,,
"Replica Abyssus",,League,,Helmet,"Ezomyte Burgonet",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Abyssus,https://www.poewiki.net/wiki/Replica_Abyssus,,,,,,,,N/A,,,
"Replica Advancing Fortress",,League,,Claw,"Gut Ripper",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Advancing_Fortress,https://www.poewiki.net/wiki/Replica_Advancing_Fortress,,,,,,,,N/A,,,
"Replica Alberon's Warpath",,League,,Boots,"Soldier Boots",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Alberons_Warpath,https://www.poewiki.net/wiki/Replica_Alberon%27s_Warpath,,,,,,,,N/A,,,
"Replica Allelopathy",,League,,Gloves,"Satin Gloves",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Allelopathy,https://www.poewiki.net/wiki/Replica_Allelopathy,,,,,,,,N/A,,,
"Replica Allure",,League,,Claw,"Vaal Claw",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Allure,https://www.poewiki.net/wiki/Replica_Allure,,,,,,,,N/A,,,
"Replica Alpha's Howl",,League,,Helmet,"Sinner Tricorne",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Alphas_Howl,https://www.poewiki.net/wiki/Replica_Alpha%27s_Howl,,,,,,,,N/A,,,
"Replica Ambu's Charge",,League,,"Body Armour","Crusader Chainmail",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Ambus_Charge,https://www.poewiki.net/wiki/Replica_Ambu%27s_Charge,,,,,,,,N/A,,,
"Replica Atziri's Acuity",,League,,Gloves,"Vaal Gauntlets",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Atziris_Acuity,https://www.poewiki.net/wiki/Replica_Atziri%27s_Acuity,,,,,,,,N/A,,,
"Replica Atziri's Foible",,League,,Amulet,"Paua Amulet",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Atziris_Foible,https://www.poewiki.net/wiki/Replica_Atziri%27s_Foible,,,,,,,,N/A,,,
"Replica Badge of the Brotherhood",,League,,Amulet,"Turquoise Amulet",,1x1,,0,,,,https://poedb.tw/us/Replica_Badge_of_the_Brotherhood,https://www.poewiki.net/wiki/Replica_Badge_of_the_Brotherhood,,,,,,,,N/A,,,
"Replica Bated Breath",,League,,Belt,"Chain Belt",replica,2x1,,0,,,,https://poedb.tw/us/Replica_Bated_Breath,https://www.poewiki.net/wiki/Replica_Bated_Breath,,,,,,,,N/A,,,
"Replica Bitterdream",,League,,Mace,"Shadow Sceptre",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Bitterdream,https://www.poewiki.net/wiki/Replica_Bitterdream,,,,,,,,N/A,,,
"Replica Blood Thorn",,League,,Staff,"Gnarled Branch",replica,1x4,,0,,,,https://poedb.tw/us/Replica_Blood_Thorn,https://www.poewiki.net/wiki/Replica_Blood_Thorn,,,,,,,,N/A,,,
"Replica Bloodplay",,League,,Dagger,Stiletto,replica,1x3,,0,,,,https://poedb.tw/us/Replica_Bloodplay,https://www.poewiki.net/wiki/Replica_Bloodplay,,,,,,,,N/A,,,
"Replica Bones of Ullr",,League,,Boots,"Silk Slippers",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Bones_of_Ullr,https://www.poewiki.net/wiki/Replica_Bones_of_Ullr,,,,,,,,N/A,,,
"Replica Cold Iron Point",,League,,Dagger,"Ezomyte Dagger",replica,1x3,,0,,,,https://poedb.tw/us/Replica_Cold_Iron_Point,https://www.poewiki.net/wiki/Replica_Cold_Iron_Point,,,,,,,,N/A,,,
"Replica Cortex",,League,,Map,"Synthesised Map",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Cortex,https://www.poewiki.net/wiki/Replica_Cortex,,,,,,,,N/A,,,
"Replica Covenant",,League,,"Body Armour","Spidersilk Robe",,2x3,,0,,,,https://poedb.tw/us/Replica_Covenant,https://www.poewiki.net/wiki/Replica_Covenant,,,,,,,,N/A,,,
"Replica Doedre's Damning",,League,,Ring,"Paua Ring",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Doedres_Damning,https://www.poewiki.net/wiki/Replica_Doedre%27s_Damning,,,,,,,,N/A,,,
"Replica Dragonfang's Flight",3,T3,,Amulet,"Onyx Amulet",,1x1,,0,,,,https://poedb.tw/us/Replica_Dragonfangs_Flight,https://www.poewiki.net/wiki/Replica_Dragonfang%27s_Flight,,,,,,,,N/A,,,
"Replica Dreamfeather",,League,,Sword,"Eternal Sword",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Dreamfeather,https://www.poewiki.net/wiki/Replica_Dreamfeather,,,,,,,,N/A,,,
"Replica Duskdawn",,League,,Staff,"Maelström Staff",replica,2x4,,0,,,,https://poedb.tw/us/Replica_Duskdawn,https://www.poewiki.net/wiki/Replica_Duskdawn,,,,,,,,N/A,,,
"Replica Earendel's Embrace",,League,,Mace,"Grinning Fetish",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Earendels_Embrace,https://www.poewiki.net/wiki/Replica_Earendel%27s_Embrace,,,,,,,,N/A,,,
"Replica Emberwake",,League,,Ring,"Ruby Ring",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Emberwake,https://www.poewiki.net/wiki/Replica_Emberwake,,,,,,,,N/A,,,
"Replica Eternity Shroud",,League,,"Body Armour","Blood Raiment",elderreplica,2x3,,0,,,,https://poedb.tw/us/Replica_Eternity_Shroud,https://www.poewiki.net/wiki/Replica_Eternity_Shroud,,,,,,,,N/A,,,
"Replica Farrul's Fur",,League,,"Body Armour","Triumphant Lamellar",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Farruls_Fur,https://www.poewiki.net/wiki/Replica_Farrul%27s_Fur,,,,,,,,N/A,,,
"Replica Fencoil",,League,,Staff,"Gnarled Branch",replica,1x4,,0,,,,https://poedb.tw/us/Replica_Fencoil,https://www.poewiki.net/wiki/Replica_Fencoil,,,,,,,,N/A,,,
"Replica Fragility",,League,,Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Replica_Fragility,https://www.poewiki.net/wiki/Replica_Fragility,,,,,,,,N/A,,,
"Replica Frostbreath",,League,,Mace,"Ornate Mace",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Frostbreath,https://www.poewiki.net/wiki/Replica_Frostbreath,,,,,,,,N/A,,,
"Replica Grip of the Council",,League,,Gloves,"Arcanist Gloves",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Grip_of_the_Council,https://www.poewiki.net/wiki/Replica_Grip_of_the_Council,,,,,,,,N/A,,,
"Replica Harvest",,League,,Axe,"Jasper Chopper",replica,2x4,,0,,,,https://poedb.tw/us/Replica_Harvest,https://www.poewiki.net/wiki/Replica_Harvest,,,,,,,,N/A,,,
"Replica Headhunter",,League,,Belt,"Leather Belt",replica,2x1,,0,,,,https://poedb.tw/us/Replica_Headhunter,https://www.poewiki.net/wiki/Replica_Headhunter,,,,,,,,N/A,,,
"Replica Heartbreaker",,League,,Dagger,"Royal Skean",replica,1x3,,0,,,,https://poedb.tw/us/Replica_Heartbreaker,https://www.poewiki.net/wiki/Replica_Heartbreaker,,,,,,,,N/A,,,
"Replica Heatshiver",,League,,Helmet,"Leather Hood",,2x2,,0,,,,https://poedb.tw/us/Replica_Heatshiver,https://www.poewiki.net/wiki/Replica_Heatshiver,,,,,,,,N/A,,,
"Replica Hinekora's Sight",,League,,Amulet,"Onyx Amulet",,1x1,,0,,,,https://poedb.tw/us/Replica_Hinekoras_Sight,https://www.poewiki.net/wiki/Replica_Hinekora%27s_Sight,,,,,,,,N/A,,,
"Replica Hyrri's Ire",,League,,"Body Armour","Zodiac Leather",,2x3,,0,,,,https://poedb.tw/us/Replica_Hyrris_Ire,https://www.poewiki.net/wiki/Replica_Hyrri%27s_Ire,,,,,,,,N/A,,,
"Replica Hyrri's Truth",,League,,Amulet,"Jade Amulet",replica,1x1,,0,,,,https://poedb.tw/us/Replica_Hyrris_Truth,https://www.poewiki.net/wiki/Replica_Hyrri%27s_Truth,,,,,,,,N/A,,,
"Replica Infractem",,League,,Bow,"Decimation Bow",replica,2x4,,0,,,,https://poedb.tw/us/Replica_Infractem,https://www.poewiki.net/wiki/Replica_Infractem,,,,,,,,N/A,,,
"Replica Innsbury Edge",,League,,Sword,"Elder Sword",replica,2x3,,0,,,,https://poedb.tw/us/Replica_Innsbury_Edge,https://www.poewiki.net/wiki/Replica_Innsbury_Edge,,,,,,,,N/A,,,
"Replica Inya's Epiphany",,League,,Boots,"Arcanist Slippers",replica,2x2,,0,,,,https://poedb.tw/us/Replica_Inyas_Epiphany,https://www.poewiki.net/wiki/Replica_Inya%27s_Epiphany,,,,,,,,N/A,,,
